"Time","hestia/local/temperature.mean"
2023-06-25 02:25:00,81 °F
2023-06-25 02:30:00,80.5 °F
2023-06-25 02:40:00,82 °F
2023-06-25 04:15:00,82.5 °F
2023-06-25 04:20:00,81 °F
2023-06-25 04:25:00,80.5 °F
2023-06-25 04:35:00,82 °F
2023-06-25 07:00:00,82.5 °F
2023-06-25 07:05:00,81 °F
2023-06-25 07:10:00,80.5 °F
2023-06-25 07:20:00,82 °F
2023-06-25 09:05:00,82 °F
2023-06-25 09:15:00,80.5 °F
2023-06-25 09:25:00,82 °F
2023-06-25 10:35:00,82.5 °F
2023-06-25 10:40:00,81 °F
2023-06-25 10:50:00,80.5 °F
2023-06-25 11:00:00,82 °F
2023-06-25 11:55:00,82.7 °F
2023-06-25 12:00:00,82 °F
2023-06-25 12:05:00,81 °F
2023-06-25 12:10:00,80.5 °F
2023-06-25 12:20:00,82 °F
2023-06-25 12:55:00,82.5 °F
2023-06-25 13:05:00,81.3 °F
2023-06-25 13:15:00,80.5 °F
2023-06-25 13:25:00,82 °F
2023-06-25 14:00:00,82.5 °F
2023-06-25 14:10:00,81 °F
2023-06-25 14:15:00,80 °F
2023-06-25 14:20:00,80.7 °F
2023-06-25 14:25:00,82 °F
2023-06-25 14:50:00,82.5 °F
2023-06-25 14:55:00,81 °F
2023-06-25 15:30:00,80.5 °F
2023-06-25 15:40:00,82 °F
2023-06-25 16:10:00,82.5 °F
2023-06-25 16:20:00,81 °F
2023-06-25 16:40:00,80.5 °F
2023-06-25 16:50:00,82 °F
2023-06-25 17:10:00,82.5 °F
2023-06-25 17:20:00,81 °F
2023-06-25 17:45:00,80.5 °F
2023-06-25 17:55:00,82 °F
2023-06-25 18:15:00,82.5 °F
2023-06-25 18:25:00,81 °F
2023-06-25 18:40:00,80.3 °F
2023-06-25 18:45:00,81 °F
2023-06-25 18:50:00,82 °F
2023-06-25 19:10:00,82.5 °F
2023-06-25 19:15:00,81 °F
2023-06-25 19:35:00,80.5 °F
2023-06-25 19:40:00,82 °F
2023-06-25 20:10:00,82.5 °F
2023-06-25 20:15:00,81 °F
2023-06-25 20:25:00,80 °F
2023-06-25 20:30:00,81 °F
2023-06-25 20:35:00,82 °F
2023-06-25 21:00:00,82.5 °F
2023-06-25 21:05:00,81 °F
2023-06-25 21:15:00,80.5 °F
2023-06-25 21:25:00,82 °F
2023-06-25 21:50:00,82.5 °F
2023-06-25 21:55:00,81 °F
2023-06-25 22:05:00,80.5 °F
2023-06-25 22:10:00,82 °F
2023-06-25 22:40:00,82.5 °F
2023-06-25 22:45:00,81 °F
2023-06-25 22:50:00,80.5 °F
2023-06-25 23:00:00,82 °F
2023-06-25 23:35:00,82 °F
2023-06-25 23:45:00,80.5 °F
2023-06-25 23:55:00,82 °F
2023-06-26 00:40:00,83 °F
2023-06-26 00:45:00,81.5 °F
2023-06-26 00:55:00,80.5 °F
2023-06-26 01:00:00,82 °F
2023-06-26 02:05:00,83 °F
2023-06-26 02:10:00,81.5 °F
2023-06-26 02:20:00,80.5 °F
2023-06-26 02:30:00,82 °F
2023-06-26 04:35:00,82.5 °F
2023-06-26 04:40:00,81 °F
2023-06-26 04:45:00,80.5 °F
2023-06-26 04:50:00,82 °F
2023-06-26 06:45:00,82.5 °F
2023-06-26 06:50:00,81 °F
2023-06-26 06:55:00,80 °F
2023-06-26 07:00:00,81 °F
2023-06-26 07:05:00,82 °F
2023-06-26 09:30:00,82.5 °F
2023-06-26 09:35:00,81 °F
2023-06-26 09:40:00,80 °F
2023-06-26 09:45:00,81 °F
2023-06-26 09:50:00,82 °F
2023-06-26 10:40:00,83 °F
2023-06-26 10:45:00,81.5 °F
2023-06-26 10:55:00,80.5 °F
2023-06-26 11:05:00,82 °F
2023-06-26 11:50:00,82.5 °F
2023-06-26 11:55:00,81 °F
2023-06-26 12:00:00,80.5 °F
2023-06-26 12:05:00,82 °F
2023-06-26 12:10:00,82 °F
2023-06-26 12:40:00,83 °F
2023-06-26 12:45:00,82 °F
2023-06-26 12:50:00,81 °F
2023-06-26 13:00:00,80.5 °F
2023-06-26 13:10:00,82 °F
2023-06-26 13:45:00,83 °F
2023-06-26 13:50:00,82 °F
2023-06-26 13:55:00,81 °F
2023-06-26 14:10:00,80.5 °F
2023-06-26 14:15:00,82 °F
2023-06-26 14:45:00,82.5 °F
2023-06-26 14:50:00,81 °F
2023-06-26 14:55:00,81.5 °F
2023-06-26 15:10:00,80.5 °F
2023-06-26 15:20:00,82 °F
2023-06-26 15:45:00,82.5 °F
2023-06-26 15:55:00,81 °F
2023-06-26 16:10:00,80.5 °F
2023-06-26 16:20:00,82 °F
2023-06-26 16:40:00,82.5 °F
2023-06-26 16:50:00,81 °F
2023-06-26 17:25:00,80.5 °F
2023-06-26 17:30:00,82 °F
2023-06-26 17:55:00,82.5 °F
2023-06-26 18:10:00,81 °F
2023-06-26 18:40:00,80.5 °F
2023-06-26 18:50:00,82 °F
2023-06-26 19:20:00,82.5 °F
2023-06-26 19:30:00,81 °F
2023-06-26 19:40:00,80.5 °F
2023-06-26 19:45:00,82 °F
2023-06-26 20:10:00,82.5 °F
2023-06-26 20:15:00,81 °F
2023-06-26 20:20:00,80 °F
2023-06-26 20:25:00,81 °F
2023-06-26 20:30:00,82 °F
2023-06-26 20:55:00,82.5 °F
2023-06-26 21:00:00,81 °F
2023-06-26 21:10:00,80 °F
2023-06-26 21:15:00,81 °F
2023-06-26 21:20:00,82 °F
2023-06-26 21:55:00,82.5 °F
2023-06-26 22:00:00,81 °F
2023-06-26 22:10:00,80.5 °F
2023-06-26 22:15:00,82 °F
2023-06-26 22:55:00,82.5 °F
2023-06-26 23:00:00,81 °F
2023-06-26 23:05:00,80 °F
2023-06-26 23:10:00,81 °F
2023-06-26 23:15:00,82 °F
2023-06-27 00:00:00,82.5 °F
2023-06-27 00:05:00,81 °F
2023-06-27 00:25:00,80 °F
2023-06-27 00:30:00,81 °F
2023-06-27 00:40:00,82 °F
2023-06-27 01:50:00,82.5 °F
2023-06-27 02:00:00,81 °F
2023-06-27 02:10:00,80 °F
2023-06-27 02:15:00,81 °F
2023-06-27 02:30:00,82 °F
2023-06-27 04:25:00,82.5 °F
2023-06-27 04:35:00,81 °F
2023-06-27 04:45:00,80.5 °F
2023-06-27 05:00:00,82 °F
2023-06-27 08:15:00,82.5 °F
2023-06-27 08:25:00,81 °F
2023-06-27 08:45:00,80 °F
2023-06-27 08:50:00,81 °F
2023-06-27 09:10:00,82 °F
2023-06-27 10:55:00,83 °F
2023-06-27 11:00:00,82 °F
2023-06-27 11:15:00,81 °F
2023-06-27 11:40:00,80 °F
2023-06-27 11:45:00,80.7 °F
2023-06-27 12:00:00,82 °F
2023-06-27 12:50:00,81 °F
2023-06-27 14:35:00,82 °F
2023-06-27 14:55:00,83 °F
2023-06-27 15:45:00,83.5 °F
2023-06-27 15:50:00,83.5 °F
2023-06-27 15:55:00,83.7 °F
2023-06-27 16:55:00,83 °F
2023-06-27 17:10:00,84 °F
2023-06-27 17:35:00,85 °F
2023-06-27 18:50:00,86 °F
2023-06-27 19:20:00,85.5 °F
2023-06-27 19:25:00,85.5 °F
2023-06-27 19:35:00,85 °F
2023-06-27 19:45:00,84 °F
2023-06-27 20:05:00,83 °F
2023-06-27 20:35:00,82 °F
2023-06-27 21:40:00,81 °F
2023-06-27 21:45:00,81.5 °F
2023-06-27 22:35:00,82 °F
2023-06-27 23:40:00,82.7 °F
2023-06-28 02:50:00,82 °F
2023-06-28 03:05:00,81 °F
2023-06-28 03:25:00,80.5 °F
2023-06-28 03:35:00,82 °F
2023-06-28 05:00:00,83 °F
2023-06-28 05:05:00,82 °F
2023-06-28 05:10:00,81 °F
2023-06-28 05:20:00,80.3 °F
2023-06-28 05:25:00,81 °F
2023-06-28 05:35:00,82 °F
2023-06-28 07:30:00,82.5 °F
2023-06-28 07:35:00,82.5 °F
2023-06-28 07:45:00,81 °F
2023-06-28 08:00:00,80 °F
2023-06-28 08:05:00,81 °F
2023-06-28 08:25:00,82 °F
2023-06-28 10:00:00,82.5 °F
2023-06-28 10:15:00,81 °F
2023-06-28 10:35:00,80.5 °F
2023-06-28 10:40:00,80.5 °F
2023-06-28 10:55:00,82 °F
2023-06-28 12:15:00,82.7 °F
2023-06-28 12:20:00,82 °F
2023-06-28 12:35:00,81 °F
2023-06-28 13:20:00,80 °F
2023-06-28 13:25:00,81 °F
2023-06-28 13:40:00,82 °F
2023-06-28 14:35:00,81 °F
2023-06-28 15:15:00,80 °F
2023-06-28 15:20:00,80 °F
2023-06-28 16:55:00,79.5 °F
2023-06-28 17:05:00,81 °F
2023-06-28 17:25:00,81.7 °F
2023-06-28 17:30:00,81 °F
2023-06-28 17:40:00,80 °F
2023-06-28 19:25:00,79.5 °F
2023-06-28 19:35:00,81 °F
2023-06-28 20:45:00,80 °F
2023-06-28 21:10:00,80 °F
2023-06-28 21:20:00,81 °F
2023-06-28 21:25:00,82 °F
2023-06-28 21:50:00,83 °F
2023-06-28 21:55:00,82 °F
2023-06-28 22:00:00,82.7 °F
2023-06-28 22:10:00,82 °F
2023-06-28 22:20:00,81 °F
2023-06-28 22:40:00,80 °F
2023-06-28 22:45:00,81 °F
2023-06-28 22:55:00,82 °F
2023-06-29 00:15:00,82.5 °F
2023-06-29 00:25:00,81 °F
2023-06-29 00:40:00,80 °F
2023-06-29 00:45:00,81 °F
2023-06-29 00:55:00,82 °F
2023-06-29 02:55:00,82.5 °F
2023-06-29 03:00:00,81 °F
2023-06-29 03:10:00,80 °F
2023-06-29 03:15:00,81 °F
2023-06-29 03:25:00,82 °F
2023-06-29 05:00:00,82.5 °F
2023-06-29 05:05:00,81 °F
2023-06-29 05:15:00,80 °F
2023-06-29 05:20:00,81 °F
2023-06-29 05:30:00,82 °F
2023-06-29 07:25:00,82.5 °F
2023-06-29 07:40:00,81 °F
2023-06-29 08:05:00,82 °F
2023-06-29 10:05:00,82.5 °F
2023-06-29 10:15:00,81.3 °F
2023-06-29 10:35:00,80.5 °F
2023-06-29 10:50:00,82 °F
2023-06-29 12:10:00,82.7 °F
2023-06-29 12:15:00,82 °F
2023-06-29 12:25:00,81 °F
2023-06-29 13:05:00,80.5 °F
2023-06-29 13:25:00,82 °F
2023-06-29 14:25:00,82.5 °F
2023-06-29 14:40:00,81 °F
2023-06-29 15:30:00,80.5 °F
2023-06-29 15:40:00,82 °F
2023-06-29 15:45:00,81.5 °F
2023-06-29 16:25:00,82.5 °F
2023-06-29 16:35:00,81 °F
2023-06-29 17:10:00,80.3 °F
2023-06-29 17:15:00,81 °F
2023-06-29 17:20:00,81.7 °F
2023-06-29 17:35:00,82.5 °F
2023-06-29 17:45:00,81 °F
2023-06-29 18:10:00,80.5 °F
2023-06-29 18:20:00,82 °F
2023-06-29 18:40:00,82.5 °F
2023-06-29 18:50:00,81 °F
2023-06-29 19:20:00,80.5 °F
2023-06-29 19:40:00,82 °F
2023-06-29 20:00:00,83 °F
2023-06-29 20:05:00,83 °F
2023-06-29 20:20:00,82 °F
2023-06-29 20:25:00,81 °F
2023-06-29 21:05:00,80 °F
2023-06-29 21:10:00,81 °F
2023-06-29 21:20:00,82 °F
2023-06-29 22:30:00,82.5 °F
2023-06-29 22:35:00,82.7 °F
2023-06-30 02:05:00,83.5 °F
2023-06-30 02:15:00,82 °F
2023-06-30 02:20:00,81 °F
2023-06-30 02:25:00,82 °F
2023-06-30 02:35:00,83 °F
2023-06-30 07:25:00,82.5 °F
2023-06-30 07:35:00,82 °F
2023-06-30 07:50:00,81 °F
2023-06-30 08:05:00,80.5 °F
2023-06-30 08:10:00,80.5 °F
2023-06-30 08:20:00,82 °F
2023-06-30 08:25:00,81.5 °F
2023-06-30 09:25:00,83 °F
2023-06-30 09:30:00,82 °F
2023-06-30 09:40:00,81 °F
2023-06-30 09:55:00,80 °F
2023-06-30 10:00:00,81 °F
2023-06-30 10:10:00,82 °F
2023-06-30 11:10:00,83 °F
2023-06-30 11:15:00,82 °F
2023-06-30 11:25:00,81 °F
2023-06-30 11:45:00,80.5 °F
2023-06-30 12:00:00,82 °F
2023-06-30 12:55:00,82.5 °F
2023-06-30 13:10:00,81 °F
2023-06-30 13:40:00,80.5 °F
2023-06-30 13:50:00,82 °F
2023-06-30 14:25:00,83 °F
2023-06-30 14:30:00,82 °F
2023-06-30 14:40:00,81 °F
2023-06-30 15:20:00,80 °F
2023-06-30 15:25:00,80.5 °F
2023-06-30 15:30:00,81 °F
2023-06-30 15:35:00,80 °F
2023-06-30 16:45:00,81 °F
2023-06-30 17:15:00,81.7 °F
2023-06-30 18:05:00,82.5 °F
2023-06-30 18:20:00,81 °F
2023-06-30 18:55:00,82 °F
2023-06-30 19:30:00,83 °F
2023-06-30 21:10:00,84 °F
2023-06-30 21:15:00,83.3 °F
2023-06-30 21:25:00,82 °F
2023-06-30 21:40:00,81 °F
2023-06-30 21:45:00,82 °F
2023-06-30 22:00:00,83 °F
2023-07-01 00:00:00,83.5 °F
2023-07-01 00:10:00,82 °F
2023-07-01 00:15:00,81 °F
2023-07-01 00:20:00,82 °F
2023-07-01 00:35:00,83 °F
2023-07-01 03:50:00,84 °F
2023-07-01 03:55:00,83 °F
2023-07-01 04:00:00,82 °F
2023-07-01 04:05:00,81 °F
2023-07-01 04:10:00,82 °F
2023-07-01 04:25:00,83 °F
2023-07-01 10:10:00,83.7 °F
2023-07-01 10:20:00,83 °F
2023-07-01 10:50:00,83.5 °F
2023-07-01 11:00:00,82 °F
2023-07-01 11:05:00,81 °F
2023-07-01 11:10:00,81.5 °F
2023-07-01 11:25:00,80.5 °F
2023-07-01 11:30:00,82 °F
2023-07-01 11:50:00,82.5 °F
2023-07-01 11:55:00,81 °F
2023-07-01 12:05:00,80 °F
2023-07-01 12:10:00,80.7 °F
2023-07-01 12:15:00,82 °F
2023-07-01 12:35:00,82.5 °F
2023-07-01 12:45:00,81 °F
2023-07-01 12:55:00,80 °F
2023-07-01 13:00:00,81 °F
2023-07-01 13:05:00,82 °F
2023-07-01 13:20:00,82.5 °F
2023-07-01 13:25:00,81 °F
2023-07-01 13:35:00,80.5 °F
2023-07-01 13:40:00,82 °F
2023-07-01 13:55:00,82.5 °F
2023-07-01 14:00:00,81 °F
2023-07-01 14:15:00,80.5 °F
2023-07-01 14:20:00,82 °F
2023-07-01 14:40:00,82.5 °F
2023-07-01 14:45:00,81 °F
2023-07-01 14:55:00,80.5 °F
2023-07-01 15:00:00,82 °F
2023-07-01 15:15:00,82.5 °F
2023-07-01 15:20:00,81 °F
2023-07-01 15:30:00,80.5 °F
2023-07-01 15:35:00,82 °F
2023-07-01 15:50:00,82.5 °F
2023-07-01 15:55:00,81 °F
2023-07-01 16:25:00,80 °F
2023-07-01 16:30:00,80.5 °F
2023-07-01 17:15:00,81 °F
2023-07-01 17:20:00,82 °F
2023-07-01 18:15:00,82.5 °F
2023-07-01 18:20:00,81 °F
2023-07-01 18:35:00,82 °F
2023-07-01 19:00:00,83 °F
2023-07-01 19:05:00,82 °F
2023-07-01 19:10:00,83 °F
2023-07-01 19:40:00,82 °F
2023-07-01 19:45:00,83 °F
2023-07-01 19:50:00,82.5 °F
2023-07-01 19:55:00,82 °F
2023-07-01 20:00:00,81 °F
2023-07-01 20:15:00,80.5 °F
2023-07-01 20:20:00,82 °F
2023-07-01 20:30:00,83 °F
2023-07-01 20:35:00,82 °F
2023-07-01 20:40:00,81 °F
2023-07-01 20:50:00,80 °F
2023-07-01 20:55:00,81 °F
2023-07-01 21:00:00,82 °F
2023-07-01 21:15:00,82.5 °F
2023-07-01 21:20:00,81 °F
2023-07-01 21:25:00,80 °F
2023-07-01 21:30:00,81 °F
2023-07-01 21:35:00,82 °F
2023-07-01 21:40:00,83 °F
2023-07-01 22:30:00,83.5 °F
2023-07-01 22:40:00,82 °F
2023-07-01 22:50:00,81 °F
2023-07-01 22:55:00,82 °F
2023-07-01 23:05:00,83 °F
2023-07-02 00:25:00,83.5 °F
2023-07-02 00:35:00,82 °F
2023-07-02 00:40:00,81 °F
2023-07-02 00:45:00,82 °F
2023-07-02 00:55:00,83 °F
2023-07-02 02:45:00,83.5 °F
2023-07-02 02:55:00,82 °F
2023-07-02 03:00:00,81 °F
2023-07-02 03:05:00,82 °F
2023-07-02 03:20:00,83 °F
2023-07-02 05:05:00,83.5 °F
2023-07-02 05:15:00,82 °F
2023-07-02 05:20:00,81 °F
2023-07-02 05:25:00,82 °F
2023-07-02 05:35:00,83 °F
2023-07-02 06:15:00,83 °F
2023-07-02 09:30:00,82 °F
2023-07-02 09:35:00,82 °F
2023-07-02 09:40:00,83 °F
2023-07-02 09:55:00,82.5 °F
2023-07-02 10:00:00,82.5 °F
2023-07-02 10:05:00,82.5 °F
2023-07-02 10:50:00,82 °F
2023-07-02 10:55:00,81 °F
2023-07-02 11:00:00,80.5 °F
2023-07-02 11:05:00,82 °F
2023-07-02 11:10:00,82.5 °F
2023-07-02 11:15:00,81 °F
2023-07-02 11:20:00,80 °F
2023-07-02 11:25:00,81.5 °F
2023-07-02 11:35:00,82.5 °F
2023-07-02 11:40:00,81 °F
2023-07-02 11:45:00,80.5 °F
2023-07-02 11:50:00,82 °F
2023-07-02 12:00:00,82.7 °F
2023-07-02 12:05:00,81.3 °F
2023-07-02 12:10:00,80 °F
2023-07-02 12:15:00,81 °F
2023-07-02 12:20:00,82 °F
2023-07-02 12:30:00,82.5 °F
2023-07-02 12:35:00,81 °F
2023-07-02 12:40:00,80.3 °F
2023-07-02 12:45:00,81 °F
2023-07-02 12:50:00,82 °F
2023-07-02 13:00:00,82.5 °F
2023-07-02 13:05:00,81 °F
2023-07-02 13:10:00,80.5 °F
2023-07-02 13:20:00,82 °F
2023-07-02 13:30:00,82.5 °F
2023-07-02 13:35:00,81 °F
2023-07-02 13:40:00,80 °F
2023-07-02 13:45:00,81.5 °F
2023-07-02 14:00:00,82.5 °F
2023-07-02 14:05:00,81 °F
2023-07-02 14:10:00,80.5 °F
2023-07-02 14:15:00,82 °F
2023-07-02 14:30:00,82.5 °F
2023-07-02 14:35:00,81 °F
2023-07-02 14:40:00,80.5 °F
2023-07-02 14:45:00,82 °F
2023-07-02 14:55:00,82.5 °F
2023-07-02 15:00:00,81 °F
2023-07-02 15:10:00,80.5 °F
2023-07-02 15:15:00,82 °F
2023-07-02 15:25:00,82.5 °F
2023-07-02 15:30:00,81 °F
2023-07-02 15:40:00,80.5 °F
2023-07-02 15:45:00,82 °F
2023-07-02 15:55:00,82.5 °F
2023-07-02 16:00:00,81 °F
2023-07-02 16:10:00,80.5 °F
2023-07-02 16:15:00,82 °F
2023-07-02 16:25:00,82.5 °F
2023-07-02 16:30:00,81 °F
2023-07-02 16:40:00,80.5 °F
2023-07-02 16:45:00,82 °F
2023-07-02 16:55:00,82.5 °F
2023-07-02 17:00:00,81 °F
2023-07-02 17:05:00,80 °F
2023-07-02 17:10:00,81 °F
2023-07-02 17:15:00,82 °F
2023-07-02 17:20:00,83 °F
2023-07-02 17:25:00,82 °F
2023-07-02 17:30:00,81 °F
2023-07-02 17:35:00,80 °F
2023-07-02 17:40:00,81 °F
2023-07-02 17:45:00,82 °F
2023-07-02 17:50:00,82.6 °F
2023-07-02 17:55:00,82.3 °F
2023-07-02 18:00:00,80.7 °F
2023-07-02 18:10:00,82 °F
2023-07-02 18:40:00,82.5 °F
2023-07-02 18:45:00,81 °F
2023-07-02 18:55:00,80.5 °F
2023-07-02 19:05:00,82 °F
2023-07-02 19:30:00,82.5 °F
2023-07-02 19:35:00,81 °F
2023-07-02 19:40:00,80 °F
2023-07-02 19:45:00,81 °F
2023-07-02 19:55:00,82 °F
2023-07-02 20:40:00,82.5 °F
2023-07-02 20:45:00,81 °F
2023-07-02 20:50:00,80 °F
2023-07-02 20:55:00,81 °F
2023-07-02 21:05:00,82 °F
2023-07-02 22:10:00,82.5 °F
2023-07-02 22:15:00,81 °F
2023-07-02 22:20:00,80.5 °F
2023-07-02 22:25:00,82 °F
2023-07-02 22:30:00,83 °F
2023-07-02 22:35:00,82 °F
2023-07-02 22:45:00,81 °F
2023-07-02 23:00:00,80 °F
2023-07-02 23:05:00,81 °F
2023-07-02 23:10:00,82 °F
2023-07-03 00:00:00,82.5 °F
2023-07-03 00:05:00,81 °F
2023-07-03 00:15:00,80 °F
2023-07-03 00:20:00,81 °F
2023-07-03 00:30:00,82 °F
2023-07-03 02:20:00,82.5 °F
2023-07-03 02:25:00,81 °F
2023-07-03 02:35:00,80 °F
2023-07-03 02:40:00,81 °F
2023-07-03 02:50:00,82 °F
2023-07-03 07:30:00,82.5 °F
2023-07-03 07:40:00,81 °F
2023-07-03 07:50:00,82 °F
2023-07-03 09:25:00,83 °F
2023-07-03 10:35:00,82 °F
2023-07-03 10:45:00,81.3 °F
2023-07-03 11:20:00,80 °F
2023-07-03 12:25:00,79.5 °F
2023-07-03 12:50:00,79.5 °F
2023-07-03 13:05:00,81 °F
2023-07-03 13:55:00,80 °F
2023-07-03 14:30:00,81 °F
2023-07-03 14:55:00,82 °F
2023-07-03 15:30:00,81 °F
2023-07-03 15:50:00,80 °F
2023-07-03 15:55:00,81 °F
2023-07-03 16:05:00,82 °F
2023-07-03 16:45:00,83 °F
2023-07-03 16:50:00,82 °F
2023-07-03 17:00:00,81 °F
2023-07-03 17:45:00,80 °F
2023-07-03 17:50:00,81 °F
2023-07-03 18:00:00,82 °F
2023-07-03 18:40:00,83 °F
2023-07-03 20:45:00,84 °F
2023-07-03 20:50:00,83 °F
2023-07-03 21:00:00,82 °F
2023-07-03 21:15:00,81 °F
2023-07-03 21:20:00,82 °F
2023-07-03 21:40:00,83 °F
2023-07-03 23:10:00,82 °F
2023-07-03 23:25:00,83 °F
2023-07-04 01:20:00,84 °F
2023-07-04 08:00:00,84 °F
2023-07-04 08:05:00,83 °F
2023-07-04 08:10:00,84 °F
2023-07-04 10:25:00,83 °F
2023-07-04 10:35:00,82 °F
2023-07-04 11:00:00,81.5 °F
2023-07-04 11:10:00,83 °F
2023-07-04 11:50:00,82 °F
2023-07-04 12:00:00,81 °F
2023-07-04 12:10:00,80 °F
2023-07-04 12:20:00,81 °F
2023-07-04 12:35:00,82 °F
2023-07-04 12:40:00,81.3 °F
2023-07-04 12:45:00,80 °F
2023-07-04 13:00:00,79.5 °F
2023-07-04 13:10:00,81 °F
2023-07-04 13:30:00,82 °F
2023-07-04 15:10:00,83 °F
2023-07-04 15:15:00,82 °F
2023-07-04 15:20:00,81 °F
2023-07-04 15:30:00,80.5 °F
2023-07-04 15:35:00,82 °F
2023-07-04 15:50:00,83 °F
2023-07-04 15:55:00,82 °F
2023-07-04 16:00:00,81 °F
2023-07-04 16:10:00,80 °F
2023-07-04 16:15:00,81 °F
2023-07-04 16:20:00,82 °F
2023-07-04 16:25:00,81 °F
2023-07-04 16:35:00,80 °F
2023-07-04 16:55:00,79.5 °F
2023-07-04 17:00:00,81 °F
2023-07-04 17:15:00,81.5 °F
2023-07-04 17:20:00,80.3 °F
2023-07-04 17:35:00,79 °F
2023-07-04 17:40:00,80 °F
2023-07-04 17:45:00,81 °F
2023-07-04 18:05:00,81.5 °F
2023-07-04 18:15:00,80 °F
2023-07-04 18:20:00,79 °F
2023-07-04 18:25:00,80 °F
2023-07-04 18:30:00,81 °F
2023-07-04 18:45:00,81.5 °F
2023-07-04 18:55:00,80 °F
2023-07-04 19:00:00,80.5 °F
2023-07-04 19:05:00,80.5 °F
2023-07-04 19:10:00,79 °F
2023-07-04 19:15:00,80 °F
2023-07-04 19:20:00,81 °F
2023-07-04 19:30:00,82 °F
2023-07-04 19:35:00,81.5 °F
2023-07-04 21:20:00,82.5 °F
2023-07-04 21:25:00,81 °F
2023-07-04 21:30:00,80 °F
2023-07-04 21:35:00,81 °F
2023-07-04 21:40:00,82 °F
2023-07-05 07:00:00,82.5 °F
2023-07-05 07:05:00,81 °F
2023-07-05 07:10:00,80 °F
2023-07-05 07:15:00,81 °F
2023-07-05 07:25:00,82 °F
2023-07-05 07:50:00,80.5 °F
2023-07-05 08:00:00,79.5 °F
2023-07-05 08:10:00,81 °F
2023-07-05 08:25:00,82 °F
2023-07-05 08:35:00,81.5 °F
2023-07-05 11:55:00,82.5 °F
2023-07-05 12:00:00,83 °F
2023-07-05 12:05:00,82 °F
2023-07-05 12:10:00,82.5 °F
2023-07-05 12:15:00,83 °F
2023-07-05 13:45:00,82 °F
2023-07-05 13:50:00,81 °F
2023-07-05 13:55:00,82 °F
2023-07-05 14:05:00,83 °F
2023-07-05 14:15:00,82 °F
2023-07-05 14:20:00,81 °F
2023-07-05 14:30:00,80 °F
2023-07-05 14:35:00,81 °F
2023-07-05 14:40:00,82 °F
2023-07-05 14:50:00,81 °F
2023-07-05 14:55:00,80.5 °F
2023-07-05 15:00:00,80 °F
2023-07-05 15:25:00,81 °F
2023-07-05 15:30:00,82 °F
2023-07-05 15:55:00,83 °F
2023-07-05 16:00:00,82 °F
2023-07-05 16:05:00,81 °F
2023-07-05 16:10:00,80.5 °F
2023-07-05 16:20:00,82 °F
2023-07-05 16:30:00,82.7 °F
2023-07-05 18:00:00,83.6 °F
2023-07-05 18:05:00,84 °F
2023-07-05 19:10:00,83 °F
2023-07-05 19:15:00,82 °F
2023-07-05 19:20:00,81 °F
2023-07-05 19:25:00,82 °F
2023-07-05 19:30:00,83 °F
2023-07-05 19:35:00,82 °F
2023-07-05 19:45:00,81 °F
2023-07-05 19:55:00,80.5 °F
2023-07-05 20:00:00,82 °F
2023-07-05 20:20:00,82.5 °F
2023-07-05 20:25:00,81 °F
2023-07-05 20:35:00,80.3 °F
2023-07-05 20:40:00,81 °F
2023-07-05 20:45:00,82 °F
2023-07-05 21:05:00,82.7 °F
2023-07-05 22:00:00,82 °F
2023-07-05 22:15:00,81 °F
2023-07-05 22:20:00,82 °F
2023-07-05 22:25:00,83 °F
2023-07-06 00:05:00,83.5 °F
2023-07-06 00:15:00,82 °F
2023-07-06 00:20:00,81 °F
2023-07-06 00:30:00,82 °F
2023-07-06 00:40:00,83 °F
2023-07-06 07:35:00,82 °F
2023-07-06 07:40:00,81 °F
2023-07-06 08:10:00,82 °F
2023-07-06 09:50:00,83 °F
2023-07-06 09:55:00,82 °F
2023-07-06 10:15:00,82.7 °F
2023-07-06 11:00:00,82 °F
2023-07-06 11:05:00,83 °F
2023-07-06 11:55:00,82 °F
2023-07-06 12:10:00,81 °F
2023-07-06 12:25:00,80 °F
2023-07-06 12:30:00,81 °F
2023-07-06 12:45:00,82 °F
2023-07-06 14:35:00,82.5 °F
2023-07-06 14:45:00,81 °F
2023-07-06 15:00:00,80 °F
2023-07-06 15:05:00,81 °F
2023-07-06 15:20:00,82 °F
2023-07-06 16:25:00,82 °F
2023-07-06 18:15:00,83 °F
2023-07-06 18:20:00,82 °F
2023-07-06 18:25:00,81 °F
2023-07-06 18:40:00,80 °F
2023-07-06 18:45:00,81 °F
2023-07-06 19:10:00,82 °F
2023-07-06 22:45:00,81 °F
2023-07-06 23:05:00,82 °F
2023-07-07 07:10:00,81.3 °F
2023-07-07 07:25:00,82 °F
2023-07-07 07:30:00,81 °F
2023-07-07 07:35:00,81.7 °F
2023-07-07 07:50:00,81 °F
2023-07-07 07:55:00,81.7 °F
2023-07-07 08:35:00,81.3 °F
2023-07-07 08:40:00,82 °F
2023-07-07 09:10:00,81 °F
2023-07-07 09:20:00,82 °F
2023-07-07 10:15:00,81.5 °F
2023-07-07 10:35:00,81 °F
2023-07-07 10:45:00,80 °F
2023-07-07 11:00:00,81 °F
2023-07-07 11:55:00,80 °F
2023-07-07 12:10:00,79 °F
2023-07-07 12:40:00,78.5 °F
2023-07-07 12:55:00,80 °F
2023-07-07 13:30:00,81 °F
2023-07-07 13:35:00,80 °F
